timestamp,node,P1_MW,P2_MW,P3_MW,P4_MW,residential_MW,non_residential_MW,total_demand_MW
2024-01-01 12:30:00+00:00,N0,717.9837600122878,1033.2679309323544,204.02375315947734,282.498857688575,2237.774301792694,2894.477956165178,5132.252257957873
2024-01-01 13:00:00+00:00,N0,662.239908587127,931.662047083201,210.54092318894422,266.62486862044585,2071.0677474797185,3003.9152148637045,5074.9829623434225
2024-01-01 13:30:00+00:00,N0,648.9835411374978,845.404088450493,223.07777515774433,251.12836506980372,1968.593769815539,3054.8835620921373,5023.477331907677
2024-01-01 14:00:00+00:00,N0,649.8800163450246,752.0716993922197,238.22213846143936,235.20549033194678,1875.3793445306308,3070.797811526858,4946.177156057489
2024-01-01 14:30:00+00:00,N0,669.5616168571082,688.5833610021381,255.22854248740273,221.07907134256482,1834.452591689214,3080.9229523336567,4915.375544022871
2024-01-01 15:00:00+00:00,N0,721.6178187119068,590.4743794836293,274.3699509423873,210.82053301893873,1797.282682156862,3104.829788429445,4902.112470586308
2024-01-01 15:30:00+00:00,N0,783.5902708799621,566.1737045886425,292.0135096365165,203.83807722871182,1845.615562333833,3064.149185989401,4909.764748323234
2024-01-01 16:00:00+00:00,N0,892.6762020739657,639.4165014023355,310.6828565035107,202.74584565075406,2045.521405630566,2903.773364987211,4949.294770617777
2024-01-01 16:30:00+00:00,N0,1003.6791439179179,782.7497968886839,324.50863278239655,205.30978115634116,2316.24735474534,2698.5161761987392,5014.763530944078
2024-01-01 17:00:00+00:00,N0,1118.3334234361853,876.0372377264055,333.0119366696468,212.0003537550894,2539.382951587327,2576.5205492294394,5115.903500816766
2024-01-01 17:30:00+00:00,N0,1213.456970664365,953.341980591582,334.2302580895656,221.72398224583475,2722.7531915913473,2486.423321341658,5209.176512933004
2024-01-01 18:00:00+00:00,N0,1313.3125603867745,1017.5930401556418,330.38505350097876,234.95747423566152,2896.2481282790563,2396.7713377305786,5293.019466009635
2024-01-01 18:30:00+00:00,N0,1428.7221954362053,1113.787179807975,322.79338234385995,251.30969492791394,3116.6124525159544,2254.023796429337,5370.636248945291
2024-01-01 19:00:00+00:00,N0,1576.615608797104,1301.176511019378,312.8437274419026,270.457977655416,3461.0938249138007,1928.965702465623,5390.059527379423
2024-01-01 19:30:00+00:00,N0,1646.9253644523126,1425.852925585038,295.37497915978474,287.1274897335768,3655.2807589307117,1765.6130798020245,5420.893838732737
2024-01-01 20:00:00+00:00,N0,1773.06168691769,1596.4044862820595,279.2917487099623,305.6100949745789,3954.368016884291,1483.0735689379592,5437.44158582225
2024-01-01 20:30:00+00:00,N0,1782.6693555890467,1732.0044013401396,257.51701904468763,317.8016372394468,4089.992413213321,1383.4707834282622,5473.463196641584
2024-01-01 21:00:00+00:00,N0,1767.0817575711817,1848.111822668336,236.12229696786358,326.21815615993063,4177.534033367311,1277.5757621121902,5455.109795479501
2024-01-01 21:30:00+00:00,N0,1648.9705218967347,1857.1061751018603,212.88180357148954,326.82668659696697,4045.7851871670505,1342.0959243932994,5387.88111156035
2024-01-01 22:00:00+00:00,N0,1568.8391896189364,1916.2496820527774,194.1173067819542,324.8981784888752,4004.1043569425433,1314.7436248487554,5318.8479817912985
2024-01-01 22:30:00+00:00,N0,1455.1261923791947,1897.285405778812,177.31620602249876,317.0845624381196,3846.812366618625,1371.190118826101,5218.0024854447265
2024-01-01 23:00:00+00:00,N0,1328.3784664079217,1853.7581954137697,163.10222945222486,303.95699666151165,3649.1958879354274,1474.2204142037197,5123.416302139148
2024-01-01 23:30:00+00:00,N0,1199.8858429417542,1767.7403326697645,151.40612004601255,287.0923955728872,3406.124691230418,1513.764125120345,4919.888816350764
2024-01-02 00:00:00+00:00,N0,744.065047198328,828.5339910095594,135.97262112975292,92.40719795915672,1800.978857296797,1566.2914192087044,3367.2702765055014
2024-01-02 00:30:00+00:00,N0,768.2381507433139,808.9559432026301,143.23648096795833,92.80117210528944,1813.2317470191922,1574.0364862538377,3387.2682332730296
2024-01-02 01:00:00+00:00,N0,793.8622227659755,793.6670313772798,152.69174858073814,93.12286073915014,1833.3438634631436,1628.2708826064043,3461.614746069548
2024-01-02 01:30:00+00:00,N0,833.1915870131759,831.2377709428072,165.482134111738,93.89579333460594,1923.8072854023274,1602.7432619443027,3526.5505473466296
2024-01-02 02:00:00+00:00,N0,878.1429496083402,843.0557499453296,181.09365267172137,95.01745704454157,1997.3098092699327,1664.5406028705663,3661.8504121404994
2024-01-02 02:30:00+00:00,N0,964.5578219822003,869.3962267379902,201.79157396721365,97.49796155227534,2133.2435842396794,1663.5628963657095,3796.8064806053885
2024-01-02 03:00:00+00:00,N0,1043.1789687820203,899.4762466148085,224.19726839246525,100.36852152581118,2267.221005315105,1684.7169375786925,3951.9379428937978
2024-01-02 03:30:00+00:00,N0,1166.2166316849778,942.5363957061323,250.9724377956283,105.26813844601004,2464.9936036327485,1622.369257872024,4087.362861504772
2024-01-02 04:00:00+00:00,N0,1285.3276665772385,993.8415958303143,278.1165068076103,111.3565767086182,2668.6423459237812,1540.1493532614174,4208.791699185199
2024-01-02 04:30:00+00:00,N0,1425.2999200450956,1066.9625191999476,305.70040987377774,119.64630001969405,2917.6091491385155,1421.0989279508028,4338.708077089318
2024-01-02 05:00:00+00:00,N0,1526.711264223325,1116.927059758288,328.5371960102105,129.1911246393613,3101.3666446311845,1396.8561586733888,4498.222803304574
2024-01-02 05:30:00+00:00,N0,1611.6018823867068,1166.411202755123,347.0645659961486,141.13414792123805,3266.211799059217,1386.6244142984874,4652.836213357704
2024-01-02 06:00:00+00:00,N0,1707.6113695740983,1238.0616869607366,361.76031171188293,156.1468417037353,3463.5802099504526,1357.3901782452276,4820.97038819568
2024-01-02 06:30:00+00:00,N0,1760.017746067208,1262.0219003388431,368.50505707912566,173.1278162293983,3563.6725197145747,1398.5582035359726,4962.230723250547
2024-01-02 07:00:00+00:00,N0,1774.8814247345692,1308.7209714645517,366.8831541585133,191.82416592222913,3642.309716279863,1458.6074564390153,5100.917172718879
2024-01-02 07:30:00+00:00,N0,1738.7620365677271,1345.0993251447537,356.97027150259527,211.23131039729745,3652.0629436123736,1583.446069740833,5235.509013353207
2024-01-02 08:00:00+00:00,N0,1657.518318919948,1394.9226681981017,339.7464757220021,230.6890693055759,3622.8765321456276,1746.8146186974873,5369.691150843115
2024-01-02 08:30:00+00:00,N0,1582.45780677463,1435.6252835880298,319.9491720040958,250.84631756966633,3588.878579936422,1840.6051011120621,5429.483681048484
2024-01-02 09:00:00+00:00,N0,1422.2353151496636,1418.1555123642343,293.48367803747743,266.7892941705974,3400.6637997219727,2057.4171259202303,5458.0809256422035
2024-01-02 09:30:00+00:00,N0,1258.651792339091,1337.510805097554,266.863724907718,279.9261724257684,3142.9524947701316,2316.0883256673187,5459.04082043745
2024-01-02 10:00:00+00:00,N0,1106.4065068122513,1273.0373165179135,242.40921615048035,289.267043037543,2911.120082518188,2538.173032277224,5449.293114795412
2024-01-02 10:30:00+00:00,N0,981.7488798086135,1195.2098501198225,222.65360238764984,295.46323826139877,2695.075570577485,2711.107526114677,5406.1830966921625
2024-01-02 11:00:00+00:00,N0,849.0600585801106,1109.422845253263,206.1660976666694,295.4012478450266,2460.0502493450695,2869.4190098575664,5329.469259202636
2024-01-02 11:30:00+00:00,N0,747.8658911331356,1025.1106115011623,196.30459069846748,291.62086406198665,2260.901957394752,3016.503460965479,5277.405418360231
2024-01-02 12:00:00+00:00,N0,651.1048229172476,863.4535134468438,190.99429315109592,281.92336247864995,1987.4759919938372,3210.054232010101,5197.530224003938
2024-01-02 12:30:00+00:00,N0,605.5833746105683,737.1068583240703,194.0787720242897,271.41063686632816,1808.1796418252563,3317.083240140845,5125.262881966102
2024-01-02 13:00:00+00:00,N0,566.1170590208552,600.244452345488,201.0679220517881,256.96900317328567,1624.3984365914168,3426.42285788394,5050.821294475357
2024-01-02 13:30:00+00:00,N0,585.8674780808526,559.3854873698176,216.62421293031827,245.14379334802234,1607.0209717290109,3391.1274758244035,4998.148447553414
2024-01-02 14:00:00+00:00,N0,609.3729210134073,529.3910326314647,234.09610293448074,231.77350126469756,1604.6335578440503,3345.17463553965,4949.8081933837
2024-01-02 14:30:00+00:00,N0,652.7207061326965,528.444616574238,253.59316686899683,219.75759699765308,1654.5160865735843,3257.9121336714275,4912.428220245011
2024-01-02 15:00:00+00:00,N0,754.1453983569168,604.9482226144272,278.1494430268755,213.07554319297756,1850.3186071911969,3050.5703512269997,4900.888958418197
2024-01-02 15:30:00+00:00,N0,872.4002330486396,715.150820561546,301.3475944151366,209.06648180396505,2097.9651298292874,2838.2330846575774,4936.198214486864
2024-01-02 16:00:00+00:00,N0,1004.5898178281245,822.7167670721683,321.6549791958299,208.58003170460753,2357.54159580073,2628.158915039915,4985.700510840646
2024-01-02 16:30:00+00:00,N0,1078.868518250197,860.7649687991293,331.44425377945123,209.1152275818871,2480.192968410665,2598.674791828065,5078.867760238729
2024-01-02 17:00:00+00:00,N0,1235.2068224315117,966.3078956964754,342.83212724504904,217.1916728734562,2761.5385182464925,2380.2798538489556,5141.8183720954485
2024-01-02 17:30:00+00:00,N0,1345.1004614376443,1032.1081784192868,344.4186135926111,227.20124543204713,2948.828498881589,2267.7326726753968,5216.561171556986
2024-01-02 18:00:00+00:00,N0,1488.154655769747,1132.3523369258228,342.71388124969013,241.82551719296728,3205.046391138227,2079.690252452151,5284.736643590378
2024-01-02 18:30:00+00:00,N0,1566.3357514720074,1221.1506680869454,331.7286055975968,256.8623925805162,3376.077417737066,1968.0695301840658,5344.146947921132
2024-01-02 19:00:00+00:00,N0,1668.470544317828,1349.7315324920178,318.1881004788506,274.39663960508165,3610.7868168937785,1797.913452134219,5408.700269027997
2024-01-02 19:30:00+00:00,N0,1670.9811869207558,1408.4006810051899,296.9427709357656,288.6392539871895,3664.963892848901,1777.8708379750149,5442.834730823916
2024-01-02 20:00:00+00:00,N0,1643.3937085153918,1448.907797245645,273.36049477852174,300.668713269163,3666.330713808721,1811.5747366709104,5477.905450479631
2024-01-02 20:30:00+00:00,N0,1513.5033951669711,1458.095837680448,245.72727123875322,306.22003126257937,3523.546535348752,1954.587162268377,5478.133697617129
2024-01-02 21:00:00+00:00,N0,1379.423139381199,1422.233514639598,219.70671466806908,308.20083990030963,3329.5642085891755,2111.5562202400674,5441.120428829243
2024-01-02 21:30:00+00:00,N0,1245.253127502443,1388.308363117581,196.27464326526572,306.28768571887326,3136.123819604163,2247.9820633053855,5384.105882909548
2024-01-02 22:00:00+00:00,N0,1162.4973589346769,1383.2288268925631,177.99561000929157,303.0197839119008,3026.7415797484327,2268.5260223921605,5295.267602140593
2024-01-02 22:30:00+00:00,N0,1068.6602622609212,1395.779802265684,162.09886066496622,294.86293989077865,2921.40186508235,2299.6889970282527,5221.090862110603
2024-01-02 23:00:00+00:00,N0,969.2935301352178,1354.2079786360562,148.70353478222387,282.320603411626,2754.525646965124,2367.4436913942986,5121.969338359423
2024-01-02 23:30:00+00:00,N0,859.7903818907188,1251.726075713393,137.29899384563066,265.519973231329,2514.3354246810713,2464.656920873845,4978.992345554916
2024-01-03 00:00:00+00:00,N0,533.3461822182242,602.9754687427176,123.41722847572008,85.50712975712442,1345.2460091937862,2064.9664943490766,3410.212503542863
2024-01-03 00:30:00+00:00,N0,539.7453799424101,601.2427843327752,129.2399850456856,85.50598117981563,1355.7341305006864,2117.907124707508,3473.6412552081947
2024-01-03 01:00:00+00:00,N0,551.6997346353959,630.9664788968945,137.35290956184124,85.67035882497876,1405.6894819191107,2114.013079450315,3519.702561369426
2024-01-03 01:30:00+00:00,N0,570.3200342887292,653.4105853084922,148.1168892469183,86.0854852417357,1457.9329940858754,2123.5431428696315,3581.476136955507
2024-01-03 02:00:00+00:00,N0,613.7776277805499,645.7033379333561,163.18515511423314,87.51301439853523,1510.1791352266741,2183.067031417583,3693.2461666442573
2024-01-03 02:30:00+00:00,N0,659.2355981032487,632.6972385976218,180.67689722130072,89.3087486508969,1561.9184825730683,2256.9299140971193,3818.848396670188
2024-01-03 03:00:00+00:00,N0,719.3466454029384,628.810560578798,201.3090777709689,92.17525175809122,1641.6415355107963,2351.6525624948977,3993.2940980056937
2024-01-03 03:30:00+00:00,N0,799.1212452775925,637.0472363359727,224.7811570305423,96.4298347634877,1757.3794734075952,2376.492714544641,4133.872187952236
2024-01-03 04:00:00+00:00,N0,872.2641710381176,679.6040998791376,248.3742889247383,101.77781230127235,1902.0203721432656,2357.4903358230804,4259.510707966346
2024-01-03 04:30:00+00:00,N0,952.6783400041551,730.3543724662122,271.81621899971384,108.8788590621315,2063.7277905322126,2314.5858906617145,4378.313681193927
2024-01-03 05:00:00+00:00,N0,1029.8826794604836,758.3828486257547,293.31294121544175,118.03554778225826,2199.614017083939,2305.2475065132485,4504.861523597187
2024-01-03 05:30:00+00:00,N0,1096.058036016032,801.8577699719066,310.4233151730228,129.12811637267578,2337.467237533637,2308.173372815523,4645.64061034916
2024-01-03 06:00:00+00:00,N0,1144.579803839916,859.3333056455781,322.0245533017327,142.33199354116846,2468.2696563283953,2356.323003457409,4824.592659785804
2024-01-03 06:30:00+00:00,N0,1185.480171123987,871.0349586156348,328.2405255424697,157.91162365981114,2542.667278941902,2448.396441539738,4991.063720481641
2024-01-03 07:00:00+00:00,N0,1197.820584268416,876.1204804127187,327.3134537774584,175.05241256628244,2576.3069310248757,2567.273040446522,5143.579971471398
2024-01-03 07:30:00+00:00,N0,1182.869608556901,869.9433483072152,319.19548549345404,193.19897888083835,2565.207421238409,2696.807731187118,5262.015152425527
2024-01-03 08:00:00+00:00,N0,1119.9837392016116,823.2219922276231,303.3006339781094,210.90265904304655,2457.409024450391,2913.9421489907686,5371.351173441159
2024-01-03 08:30:00+00:00,N0,1063.9039825373043,783.682372539785,285.1005996088919,229.06777652384935,2361.7547312098304,3079.7803574591826,5441.535088669013
2024-01-03 09:00:00+00:00,N0,972.1311081587427,752.1528390446184,262.9226541240429,244.43948391248685,2231.6460852398905,3226.7901108099786,5458.436196049869
2024-01-03 09:30:00+00:00,N0,880.3961006680746,731.5214903273197,240.61249311923274,257.56921064168546,2110.0992947563122,3330.463787693546,5440.563082449858
2024-01-03 10:00:00+00:00,N0,785.8805344841654,699.9904312058768,219.59762074241553,267.2478254333233,1972.7164118657813,3436.1219930741045,5408.838404939886
2024-01-03 10:30:00+00:00,N0,711.8777935712629,678.7625070836964,202.84410594581178,274.61086808386574,1868.095274684637,3504.8489182628423,5372.94419294748
2024-01-03 11:00:00+00:00,N0,633.6038870826083,636.2246393702494,189.52650839007822,276.3607202355554,1735.7157550784912,3593.48900361375,5329.204758692241
2024-01-03 11:30:00+00:00,N0,565.5286148250661,587.3227194513231,181.256308070603,273.72274073605513,1607.8303830830475,3652.6249023954065,5260.455285478454
2024-01-03 12:00:00+00:00,N0,526.9496515297182,555.8020397186002,180.00287675799802,268.6931927415113,1531.447760747828,3636.725075501542,5168.1728362493695
2024-01-03 12:30:00+00:00,N0,484.6979895280914,499.1216315721872,182.18506203652336,258.0873691902714,1424.0920523270736,3686.3547683529355,5110.446820680009
2024-01-03 13:00:00+00:00,N0,466.8206147407653,455.7582730678087,190.16004342288952,245.91724709785,1358.6561783293134,3695.0424005976824,5053.698578926997
2024-01-03 13:30:00+00:00,N0,446.69934073742314,398.1269529974988,200.15558653673537,230.36939159366017,1275.3512718653176,3735.695595925677,5011.046867790994
2024-01-03 14:00:00+00:00,N0,460.1735786663144,370.4950679713699,215.6851359483435,217.35022716873718,1263.7040097547651,3686.437072236374,4950.141081991139
2024-01-03 14:30:00+00:00,N0,499.4853606447421,362.65531490258724,234.74098245667932,206.77125308398553,1303.6529110879942,3601.521634872167,4905.174545960161
2024-01-03 15:00:00+00:00,N0,543.5701985481267,356.12146623211436,252.96206701980682,197.6591612999018,1350.3128930999499,3553.1591702138917,4903.472063313841
2024-01-03 15:30:00+00:00,N0,615.9749012999715,373.3262456003414,272.4236837905847,192.8846473086119,1454.6094779995094,3473.992903660293,4928.602381659803
2024-01-03 16:00:00+00:00,N0,678.9560622498233,386.88602859373435,287.00573874857963,190.39903616694227,1543.2468657590796,3431.888758448443,4975.135624207523
2024-01-03 16:30:00+00:00,N0,739.9825586977718,405.98721770471934,297.1890114393179,191.59991476230306,1634.7587026041122,3422.7574955093296,5057.516198113442
2024-01-03 17:00:00+00:00,N0,818.3624187681686,445.85502066107114,304.312226297937,197.4886712621122,1766.018336989289,3360.589141858413,5126.607478847702
2024-01-03 17:30:00+00:00,N0,911.5049495488663,505.96091976115486,307.55583583218464,207.8583027776666,1932.8800079198722,3298.03828930391,5230.918297223782
2024-01-03 18:00:00+00:00,N0,972.3533596021495,556.0264022930282,302.7880068434039,219.49581672298416,2050.663585461566,3238.8292482289185,5289.492833690485
2024-01-03 18:30:00+00:00,N0,1016.6581618453553,606.7669747235711,292.4533528017512,232.66441571404383,2148.542905084722,3199.2346544703364,5347.777559555058
2024-01-03 19:00:00+00:00,N0,1030.831494740788,647.3984962459532,276.74494699618697,245.40610449875513,2200.3810424816834,3207.708064623667,5408.08910710535
2024-01-03 19:30:00+00:00,N0,1002.3442746046935,664.4147540788956,255.9632105400175,256.11212200071,2178.834361224317,3266.2503726907194,5445.084733915036
2024-01-03 20:00:00+00:00,N0,987.8334179028589,701.00024371266,235.93462249748058,266.86066403536995,2191.6289481483695,3279.9093539176242,5471.538302065994
2024-01-03 20:30:00+00:00,N0,931.5107302153175,705.9505050227799,213.45882610444286,273.44331988233324,2124.3633812248727,3334.614642536915,5458.978023761788
2024-01-03 21:00:00+00:00,N0,874.5926138287688,710.6520403750081,192.52042355043358,277.29948601631907,2055.0645637705297,3368.734836817747,5423.7994005882765
2024-01-03 21:30:00+00:00,N0,810.9913273325614,706.6220022000622,173.2142095085405,277.3886544732979,1968.2161935144618,3411.705073557526,5379.921267071987
2024-01-03 22:00:00+00:00,N0,742.2145760584897,691.7975049470389,156.20236083376454,273.3303557881275,1863.5447976274204,3416.8368723765225,5280.381670003942
2024-01-03 22:30:00+00:00,N0,671.9620563654803,666.0826928021179,141.61831682766467,265.02802117746563,1744.6910871727284,3475.0617526300707,5219.752839802799
2024-01-03 23:00:00+00:00,N0,615.4306796997565,645.8150393186952,130.31093943502822,254.33553927778377,1645.8921977312636,3471.623244025884,5117.5154417571475
2024-01-03 23:30:00+00:00,N0,561.3810328286193,614.8891565596708,121.27479988858231,240.63831271732658,1538.1833019941992,3427.83370559201,4966.017007586209
2024-01-04 00:00:00+00:00,N0,351.7557741309309,215.21986048256537,109.28630431170076,77.66443897888972,753.9263779040867,2632.671752664189,3386.598130568276
2024-01-04 00:30:00+00:00,N0,366.40978095570733,221.1640319998449,115.46023215128773,78.18951318154647,781.2235582883862,2642.8689212359236,3424.0924795243095
2024-01-04 01:00:00+00:00,N0,388.69631375381306,230.32268214440785,124.10835565603398,78.9720521552463,822.0994037095013,2671.319383799713,3493.418787509214
2024-01-04 01:30:00+00:00,N0,416.1299517250754,240.39927508197445,135.276773284959,80.0228567406971,871.8288568327059,2702.3228741219136,3574.15173095462
2024-01-04 02:00:00+00:00,N0,452.9380536075261,253.7414895858929,149.50256380233083,81.61051403136672,937.7926210271166,2758.813667882471,3696.6062889095874
2024-01-04 02:30:00+00:00,N0,489.4771015139634,264.52701089225735,165.8101303698507,83.48130382949482,1003.2955466055662,2850.790224497809,3854.085771103375
2024-01-04 03:00:00+00:00,N0,549.8553395035924,288.5872158822752,186.2284416977808,86.62914875468063,1111.3001458383292,2887.927944219696,3999.228090058025
2024-01-04 03:30:00+00:00,N0,611.6110417187283,312.53147787027984,208.13896632954757,90.63309939498535,1222.9145853135412,2895.428892291254,4118.343477604796
2024-01-04 04:00:00+00:00,N0,685.5285966475892,344.3013023672627,231.54930721369152,96.16386193355312,1357.5430681620967,2850.1739155407686,4207.716983702865
2024-01-04 04:30:00+00:00,N0,772.2346849385478,386.77562204019193,255.82808024021816,103.70709955154406,1518.5454867705023,2822.588828400578,4341.13431517108
2024-01-04 05:00:00+00:00,N0,848.8661542744719,427.54182585813106,277.155889825049,112.8085364656952,1666.3724064233472,2812.3017256532376,4478.674132076586
2024-01-04 05:30:00+00:00,N0,916.7714178335716,469.3701350158938,294.88278337015646,123.93273040988564,1804.9570666295076,2830.924922997188,4635.881989626695
2024-01-04 06:00:00+00:00,N0,964.9709455361868,507.40493513613734,306.6136835848216,136.8314234422254,1915.820987699371,2881.6248338539563,4797.445821553327
2024-01-04 06:30:00+00:00,N0,1004.0108107607865,549.1335181624208,313.02689759001186,151.89582891274148,2018.0670554259602,2933.968841505204,4952.035896931165
2024-01-04 07:00:00+00:00,N0,1026.7943858066167,590.9778546457505,313.183348996396,168.7728479428295,2099.7284373915927,3027.3402637296545,5127.068701121248
2024-01-04 07:30:00+00:00,N0,1046.3564968619464,642.9224333499408,308.3732469192493,187.73170457858993,2185.3838817097267,3068.9508900702303,5254.334771779958
2024-01-04 08:00:00+00:00,N0,1021.0886938647224,671.2163734353601,295.7617330120384,206.2680941429364,2194.3348944550576,3146.4271897625995,5340.7620842176575
2024-01-04 08:30:00+00:00,N0,977.7391130857518,691.0360620774624,278.4921214674489,224.3572410086948,2171.6245376393576,3226.731894678933,5398.356432318291
2024-01-04 09:00:00+00:00,N0,853.5462822903206,638.598272846994,253.21849917332,236.92458050216078,1982.2876348127952,3454.564473260701,5436.852108073496
2024-01-04 09:30:00+00:00,N0,761.6957589245675,609.9623958831304,230.6240341366399,248.95005218234311,1851.2322411266807,3604.043005524528,5455.275246651208
2024-01-04 10:00:00+00:00,N0,639.5046372755072,540.7217275777318,206.82198774160034,254.9454340419626,1641.9937866368018,3798.099775629541,5440.093562266342
2024-01-04 10:30:00+00:00,N0,557.6429230053213,499.94550709005745,189.00518841475966,261.0119387600189,1507.6055572701575,3897.294798999838,5404.900356269995
2024-01-04 11:00:00+00:00,N0,451.5474115923932,416.6505613032024,171.72761071919416,260.95713217595653,1300.8827157907463,4067.64576481869,5368.528480609436
2024-01-04 11:30:00+00:00,N0,392.59888577371095,372.06427584770756,162.81136176777133,261.10947772441705,1188.584001113607,4132.168544249002,5320.7525453626085
2024-01-04 12:00:00+00:00,N0,327.8441729342252,306.9985081903835,156.53795518619648,253.23380398234116,1044.6144402931466,4191.158721090183,5235.773161383329
2024-01-04 12:30:00+00:00,N0,297.4099774695832,270.94651424622765,157.86209252631363,244.59845467640574,970.8170389185302,4196.808293672635,5167.625332591165
2024-01-04 13:00:00+00:00,N0,275.7927009673851,236.29349381407008,163.24005248763112,232.57049730018366,907.89674456927,4176.481337116313,5084.378081685583
2024-01-04 13:30:00+00:00,N0,244.66064829524936,187.85611700629775,168.15226037530903,213.89489261571674,814.5639182925729,4176.7788934808705,4991.342811773444
2024-01-04 14:00:00+00:00,N0,216.89934404983362,144.8663283056098,173.44295890298378,197.26704978682685,732.4756810452541,4185.489822281465,4917.965503326719
2024-01-04 14:30:00+00:00,N0,223.203079796839,132.66286820435525,185.74725685099202,191.30769646811038,732.9209013202966,4135.089791026576,4868.010692346872
2024-01-04 15:00:00+00:00,N0,250.57685316062071,135.45167879753257,202.04051870177227,183.29684906641597,771.3658997263416,4118.642612974151,4890.008512700494
2024-01-04 15:30:00+00:00,N0,276.2732397129676,137.1126600094026,215.84016096983592,179.17433041041386,808.40039110262,4118.221827576261,4926.622218678881
2024-01-04 16:00:00+00:00,N0,308.9786395678172,144.52792932574133,228.38551703062262,179.79400979768104,861.6860957218622,4127.132930384743,4988.819026106606
2024-01-04 16:30:00+00:00,N0,348.1201246272676,158.06684250178736,238.63868369331183,181.77707269719187,926.6027235195587,4120.255796666362,5046.8585201859205
